,img_Path,Label,img_id
161,/kaggle/working/augmented_images//MR_39_0_f_sheered.png,The functional activity of the central and peripheral parts of the retina in both eyes is preserved.,MR_39_0_f_sheered
162,/kaggle/working/augmented_images//MR_39_0_f_zoomed.png,The functional activity of the central and peripheral parts of the retina in both eyes is preserved.,MR_39_0_f_zoomed
163,/kaggle/working/augmented_images//MR_39_0_f_horizontal_flipped.png,The functional activity of the central and peripheral parts of the retina in both eyes is preserved.,MR_39_0_f_horizontal_flipped
164,/kaggle/working/augmented_images//MR_39_0_f_brightness_changed.png,The functional activity of the central and peripheral parts of the retina in both eyes is preserved.,MR_39_0_f_brightness_changed
165,/kaggle/working/augmented_images//MR_40_0_f_rotated.png,0,MR_40_0_f_rotated
166,/kaggle/working/augmented_images//MR_40_0_f_sheered.png,0,MR_40_0_f_sheered
167,/kaggle/working/augmented_images//MR_40_0_f_zoomed.png,0,MR_40_0_f_zoomed
168,/kaggle/working/augmented_images//MR_40_0_f_horizontal_flipped.png,0,MR_40_0_f_horizontal_flipped
169,/kaggle/working/augmented_images//MR_40_0_f_brightness_changed.png,0,MR_40_0_f_brightness_changed
170,/kaggle/working/augmented_images//MR_41_0_f_rotated.png,0,MR_41_0_f_rotated
171,/kaggle/working/augmented_images//MR_41_0_f_sheered.png,0,MR_41_0_f_sheered
172,/kaggle/working/augmented_images//MR_41_0_f_zoomed.png,0,MR_41_0_f_zoomed
173,/kaggle/working/augmented_images//MR_41_0_f_horizontal_flipped.png,0,MR_41_0_f_horizontal_flipped
174,/kaggle/working/augmented_images//MR_41_0_f_brightness_changed.png,0,MR_41_0_f_brightness_changed
175,/kaggle/working/augmented_images//MR_42_0_f_rotated.png,0,MR_42_0_f_rotated
176,/kaggle/working/augmented_images//MR_42_0_f_sheered.png,0,MR_42_0_f_sheered
177,/kaggle/working/augmented_images//MR_42_0_f_zoomed.png,0,MR_42_0_f_zoomed
178,/kaggle/working/augmented_images//MR_42_0_f_horizontal_flipped.png,0,MR_42_0_f_horizontal_flipped
179,/kaggle/working/augmented_images//MR_42_0_f_brightness_changed.png,0,MR_42_0_f_brightness_changed
180,/kaggle/working/augmented_images//MR_43_0_f_rotated.png,0,MR_43_0_f_rotated
181,/kaggle/working/augmented_images//MR_43_0_f_sheered.png,0,MR_43_0_f_sheered
182,/kaggle/working/augmented_images//MR_43_0_f_zoomed.png,0,MR_43_0_f_zoomed
183,/kaggle/working/augmented_images//MR_43_0_f_horizontal_flipped.png,0,MR_43_0_f_horizontal_flipped
184,/kaggle/working/augmented_images//MR_43_0_f_brightness_changed.png,0,MR_43_0_f_brightness_changed
185,/kaggle/working/augmented_images//MR_44_0_f_rotated.png,1,MR_44_0_f_rotated
186,/kaggle/working/augmented_images//MR_44_0_f_sheered.png,1,MR_44_0_f_sheered
187,/kaggle/working/augmented_images//MR_44_0_f_zoomed.png,1,MR_44_0_f_zoomed
188,/kaggle/working/augmented_images//MR_44_0_f_horizontal_flipped.png,1,MR_44_0_f_horizontal_flipped
189,/kaggle/working/augmented_images//MR_44_0_f_brightness_changed.png,1,MR_44_0_f_brightness_changed
190,/kaggle/working/augmented_images//MR_45_0_f_rotated.png,0,MR_45_0_f_rotated
191,/kaggle/working/augmented_images//MR_45_0_f_sheered.png,0,MR_45_0_f_sheered
192,/kaggle/working/augmented_images//MR_45_0_f_zoomed.png,0,MR_45_0_f_zoomed
193,/kaggle/working/augmented_images//MR_45_0_f_horizontal_flipped.png,0,MR_45_0_f_horizontal_flipped
194,/kaggle/working/augmented_images//MR_45_0_f_brightness_changed.png,0,MR_45_0_f_brightness_changed
195,/kaggle/working/augmented_images//MR_50_0_f_rotated.png,0,MR_50_0_f_rotated
196,/kaggle/working/augmented_images//MR_50_0_f_sheered.png,0,MR_50_0_f_sheered
197,/kaggle/working/augmented_images//MR_50_0_f_zoomed.png,0,MR_50_0_f_zoomed
198,/kaggle/working/augmented_images//MR_50_0_f_horizontal_flipped.png,0,MR_50_0_f_horizontal_flipped
199,/kaggle/working/augmented_images//MR_50_0_f_brightness_changed.png,0,MR_50_0_f_brightness_changed
200,/kaggle/working/augmented_images//MR_52_0_f_rotated.png,0,MR_52_0_f_rotated
201,/kaggle/working/augmented_images//MR_52_0_f_sheered.png,0,MR_52_0_f_sheered
202,/kaggle/working/augmented_images//MR_52_0_f_zoomed.png,0,MR_52_0_f_zoomed
203,/kaggle/working/augmented_images//MR_52_0_f_horizontal_flipped.png,0,MR_52_0_f_horizontal_flipped
204,/kaggle/working/augmented_images//MR_52_0_f_brightness_changed.png,0,MR_52_0_f_brightness_changed
205,/kaggle/working/augmented_images//MR_53_0_f_rotated.png,1,MR_53_0_f_rotated
206,/kaggle/working/augmented_images//MR_53_0_f_sheered.png,1,MR_53_0_f_sheered
207,/kaggle/working/augmented_images//MR_53_0_f_zoomed.png,1,MR_53_0_f_zoomed
208,/kaggle/working/augmented_images//MR_53_0_f_horizontal_flipped.png,1,MR_53_0_f_horizontal_flipped
209,/kaggle/working/augmented_images//MR_53_0_f_brightness_changed.png,1,MR_53_0_f_brightness_changed
210,/kaggle/working/augmented_images//MR_54_0_f_rotated.png,1,MR_54_0_f_rotated
211,/kaggle/working/augmented_images//MR_54_0_f_sheered.png,1,MR_54_0_f_sheered
212,/kaggle/working/augmented_images//MR_54_0_f_zoomed.png,1,MR_54_0_f_zoomed
213,/kaggle/working/augmented_images//MR_54_0_f_horizontal_flipped.png,1,MR_54_0_f_horizontal_flipped
214,/kaggle/working/augmented_images//MR_54_0_f_brightness_changed.png,1,MR_54_0_f_brightness_changed
215,/kaggle/working/augmented_images//MR_56_0_f_rotated.png,1,MR_56_0_f_rotated
216,/kaggle/working/augmented_images//MR_56_0_f_sheered.png,1,MR_56_0_f_sheered
217,/kaggle/working/augmented_images//MR_56_0_f_zoomed.png,1,MR_56_0_f_zoomed
218,/kaggle/working/augmented_images//MR_56_0_f_horizontal_flipped.png,1,MR_56_0_f_horizontal_flipped
219,/kaggle/working/augmented_images//MR_56_0_f_brightness_changed.png,1,MR_56_0_f_brightness_changed
220,/kaggle/working/augmented_images//MR_57_0_f_rotated.png,1,MR_57_0_f_rotated
221,/kaggle/working/augmented_images//MR_57_0_f_sheered.png,1,MR_57_0_f_sheered
222,/kaggle/working/augmented_images//MR_57_0_f_zoomed.png,1,MR_57_0_f_zoomed
223,/kaggle/working/augmented_images//MR_57_0_f_horizontal_flipped.png,1,MR_57_0_f_horizontal_flipped
224,/kaggle/working/augmented_images//MR_57_0_f_brightness_changed.png,1,MR_57_0_f_brightness_changed
225,/kaggle/working/augmented_images//MR_58_0_f_rotated.png,1,MR_58_0_f_rotated
226,/kaggle/working/augmented_images//MR_58_0_f_sheered.png,1,MR_58_0_f_sheered
227,/kaggle/working/augmented_images//MR_58_0_f_zoomed.png,1,MR_58_0_f_zoomed
228,/kaggle/working/augmented_images//MR_58_0_f_horizontal_flipped.png,1,MR_58_0_f_horizontal_flipped
229,/kaggle/working/augmented_images//MR_58_0_f_brightness_changed.png,1,MR_58_0_f_brightness_changed
230,/kaggle/working/augmented_images//MR_59_0_f_rotated.png,1,MR_59_0_f_rotated
231,/kaggle/working/augmented_images//MR_59_0_f_sheered.png,1,MR_59_0_f_sheered
232,/kaggle/working/augmented_images//MR_59_0_f_zoomed.png,1,MR_59_0_f_zoomed
233,/kaggle/working/augmented_images//MR_59_0_f_horizontal_flipped.png,1,MR_59_0_f_horizontal_flipped
234,/kaggle/working/augmented_images//MR_59_0_f_brightness_changed.png,1,MR_59_0_f_brightness_changed
235,/kaggle/working/augmented_images//MR_61_0_f_rotated.png,0,MR_61_0_f_rotated
236,/kaggle/working/augmented_images//MR_61_0_f_sheered.png,0,MR_61_0_f_sheered
237,/kaggle/working/augmented_images//MR_61_0_f_zoomed.png,0,MR_61_0_f_zoomed
238,/kaggle/working/augmented_images//MR_61_0_f_horizontal_flipped.png,0,MR_61_0_f_horizontal_flipped
239,/kaggle/working/augmented_images//MR_61_0_f_brightness_changed.png,0,MR_61_0_f_brightness_changed
240,/kaggle/working/augmented_images//MR_62_0_f_rotated.png,0,MR_62_0_f_rotated
241,/kaggle/working/augmented_images//MR_62_0_f_sheered.png,0,MR_62_0_f_sheered
242,/kaggle/working/augmented_images//MR_62_0_f_zoomed.png,0,MR_62_0_f_zoomed
243,/kaggle/working/augmented_images//MR_62_0_f_horizontal_flipped.png,0,MR_62_0_f_horizontal_flipped
244,/kaggle/working/augmented_images//MR_62_0_f_brightness_changed.png,0,MR_62_0_f_brightness_changed
245,/kaggle/working/augmented_images//MR_63_0_f_rotated.png,0,MR_63_0_f_rotated
246,/kaggle/working/augmented_images//MR_63_0_f_sheered.png,0,MR_63_0_f_sheered
247,/kaggle/working/augmented_images//MR_63_0_f_zoomed.png,0,MR_63_0_f_zoomed
248,/kaggle/working/augmented_images//MR_63_0_f_horizontal_flipped.png,0,MR_63_0_f_horizontal_flipped
249,/kaggle/working/augmented_images//MR_63_0_f_brightness_changed.png,0,MR_63_0_f_brightness_changed
250,/kaggle/working/augmented_images//MR_65_0_f_rotated.png,0,MR_65_0_f_rotated
251,/kaggle/working/augmented_images//MR_65_0_f_sheered.png,0,MR_65_0_f_sheered
252,/kaggle/working/augmented_images//MR_65_0_f_zoomed.png,0,MR_65_0_f_zoomed
253,/kaggle/working/augmented_images//MR_65_0_f_horizontal_flipped.png,0,MR_65_0_f_horizontal_flipped
254,/kaggle/working/augmented_images//MR_65_0_f_brightness_changed.png,0,MR_65_0_f_brightness_changed
255,/kaggle/working/augmented_images//MR_68_0_f_rotated.png,0,MR_68_0_f_rotated
256,/kaggle/working/augmented_images//MR_68_0_f_sheered.png,0,MR_68_0_f_sheered
257,/kaggle/working/augmented_images//MR_68_0_f_zoomed.png,0,MR_68_0_f_zoomed
258,/kaggle/working/augmented_images//MR_68_0_f_horizontal_flipped.png,0,MR_68_0_f_horizontal_flipped
259,/kaggle/working/augmented_images//MR_68_0_f_brightness_changed.png,0,MR_68_0_f_brightness_changed
260,/kaggle/working/augmented_images//MR_69_0_f_rotated.png,0,MR_69_0_f_rotated
261,/kaggle/working/augmented_images//MR_69_0_f_sheered.png,0,MR_69_0_f_sheered
262,/kaggle/working/augmented_images//MR_69_0_f_zoomed.png,0,MR_69_0_f_zoomed
263,/kaggle/working/augmented_images//MR_69_0_f_horizontal_flipped.png,0,MR_69_0_f_horizontal_flipped
264,/kaggle/working/augmented_images//MR_69_0_f_brightness_changed.png,0,MR_69_0_f_brightness_changed
265,/kaggle/working/augmented_images//MR_70_0_f_rotated.png,0,MR_70_0_f_rotated
266,/kaggle/working/augmented_images//MR_70_0_f_sheered.png,0,MR_70_0_f_sheered
267,/kaggle/working/augmented_images//MR_70_0_f_zoomed.png,0,MR_70_0_f_zoomed
268,/kaggle/working/augmented_images//MR_70_0_f_horizontal_flipped.png,0,MR_70_0_f_horizontal_flipped
269,/kaggle/working/augmented_images//MR_70_0_f_brightness_changed.png,0,MR_70_0_f_brightness_changed
270,/kaggle/working/augmented_images//MR_71_0_f_rotated.png,0,MR_71_0_f_rotated
271,/kaggle/working/augmented_images//MR_71_0_f_sheered.png,0,MR_71_0_f_sheered
272,/kaggle/working/augmented_images//MR_71_0_f_zoomed.png,0,MR_71_0_f_zoomed
273,/kaggle/working/augmented_images//MR_71_0_f_horizontal_flipped.png,0,MR_71_0_f_horizontal_flipped
274,/kaggle/working/augmented_images//MR_71_0_f_brightness_changed.png,0,MR_71_0_f_brightness_changed
275,/kaggle/working/augmented_images//MR_72_0_f_rotated.png,0,MR_72_0_f_rotated
